number,available_bike_stands,available_bikes,last_update
47,36,4,1587152263000
96,25,5,1587152108000
82,14,8,1587152272000
76,36,2,1587152158000
69,22,18,1587152291000
51,28,12,1587152386000
94,33,7,1587152327000
105,30,6,1587152295000
93,39,1,1587152291000
50,31,9,1587152113000
110,39,1,1587152395000
10,15,1,1587152338000
100,14,10,1587152354000
109,16,13,1587152209000
85,27,8,1587152372000
107,34,6,1587152308000
33,1,22,1587152332000
89,27,13,1587152134000
57,8,15,1587152360000
3,16,4,1587152372000
40,19,2,1587152349000
103,36,4,1587152300000
28,20,10,1587152181000
21,28,2,1587152402000
42,8,22,1587152491000
108,33,7,1587152632000
56,23,17,1587152545000
32,7,23,1587152566000
43,23,7,1587152637000
98,35,5,1587152659000
23,22,8,1587152685000
106,32,8,1587152424000
112,15,15,1587152697000
84,22,8,1587152536000
90,35,5,1587152587000
17,10,10,1587152600000
114,20,20,1587152570000
72,18,13,1587152643000
113,31,9,1587152558000
91,8,22,1587152513000
9,17,7,1587152561000
116,26,4,1587152517000
55,30,5,1587152482000
62,34,6,1587152603000
61,21,4,1587152692000
77,19,10,1587152662000
73,20,10,1587152493000
4,17,3,1587152676000
49,22,18,1587152413000
19,21,9,1587152652000
102,27,12,1587152434000
58,25,15,1587152428000
66,23,17,1587152448000
104,37,3,1587152674000
115,8,22,1587152646000
117,29,11,1587152429000
8,19,11,1587152584000
27,4,16,1587152566000
16,13,7,1587152599000
71,37,3,1587152544000
79,27,0,1587152426000
25,12,17,1587152702000
37,19,11,1587152458000
59,18,2,1587152534000
95,23,17,1587152621000
36,35,5,1587152451000
22,7,13,1587152443000
12,13,7,1587152604000
34,0,30,1587152510000
78,27,13,1587152621000
2,11,9,1587152554000
75,35,5,1587152634000
111,26,14,1587152455000
26,9,11,1587152644000
65,25,15,1587152511000
15,13,3,1587152531000
86,29,9,1587152675000
100,14,10,1587152694000
24,15,5,1587152455000
64,27,13,1587152476000
85,27,8,1587152453000
44,24,6,1587152414000
80,30,10,1587152537000
41,13,7,1587152530000
29,6,23,1587152587000
39,16,4,1587152624000
83,24,16,1587152573000
92,30,10,1587152548000
88,9,21,1587152635000
30,16,4,1587152946000
54,23,10,1587152789000
6,20,0,1587152815000
18,21,9,1587152799000
52,28,4,1587152982000
48,28,12,1587152929000
13,21,9,1587152822000
43,22,8,1587152787000
81,30,10,1587152909000
31,17,3,1587152819000
112,15,15,1587152928000
68,31,9,1587152872000
87,31,7,1587152921000
84,22,8,1587152757000
90,34,6,1587152865000
11,20,10,1587152754000
45,23,7,1587152710000
63,23,12,1587152902000
91,7,23,1587152976000
99,28,2,1587152828000
9,16,8,1587152842000
67,19,21,1587152927000
5,33,7,1587152965000
97,23,17,1587152821000
73,19,11,1587152908000
7,23,6,1587152880000
38,15,25,1587152883000
53,27,13,1587152908000
101,16,14,1587152738000
47,36,4,1587152872000
27,4,16,1587152828000
96,25,5,1587152717000
82,14,8,1587152880000
76,36,2,1587152767000
69,22,18,1587152900000
25,12,18,1587152714000
51,28,12,1587152995000
94,33,7,1587152934000
105,30,6,1587152904000
93,39,1,1587152899000
50,31,9,1587152915000
10,16,0,1587152804000
100,15,10,1587152997000
109,16,13,1587152817000
85,27,8,1587152834000
107,34,6,1587152916000
33,1,22,1587152940000
89,27,13,1587152742000
57,8,15,1587152967000
3,16,4,1587152979000
40,19,2,1587152957000
103,36,4,1587152907000
28,20,10,1587152790000
42,8,22,1587153099000
30,15,5,1587153270000
108,33,7,1587153241000
56,23,17,1587153153000
18,22,8,1587153213000
32,7,23,1587153176000
98,35,5,1587153267000
23,22,8,1587153293000
106,32,8,1587153032000
112,17,13,1587153225000
74,9,21,1587153003000
17,10,10,1587153209000
114,21,19,1587153178000
72,18,13,1587153251000
113,31,9,1587153166000
91,7,23,1587153095000
116,26,4,1587153125000
55,30,5,1587153091000
62,34,6,1587153212000
61,21,4,1587153300000
77,19,10,1587153270000
4,17,3,1587153285000
49,22,18,1587153021000
19,21,9,1587153264000
102,27,12,1587153042000
38,15,25,1587153135000
58,25,15,1587153037000
66,23,17,1587153101000
104,37,3,1587153282000
115,8,22,1587153254000
117,29,11,1587153036000
8,19,11,1587153193000
16,13,7,1587153206000
71,37,3,1587153154000
79,27,0,1587153034000
37,19,11,1587153066000
59,18,2,1587153142000
95,24,16,1587153230000
36,35,5,1587153058000
22,7,13,1587153052000
50,31,9,1587153065000
110,39,1,1587153004000
12,13,7,1587153212000
34,0,30,1587153284000
78,27,13,1587153230000
2,11,9,1587153164000
75,35,5,1587153243000
111,26,14,1587153064000
26,9,11,1587153252000
65,25,15,1587153119000
15,13,3,1587153138000
86,29,9,1587153284000
10,14,2,1587153128000
100,14,10,1587153281000
24,14,6,1587153262000
64,27,13,1587153085000
107,33,7,1587153096000
44,24,6,1587153100000
80,30,10,1587153146000
41,13,7,1587153138000
29,6,23,1587153195000
28,19,11,1587153269000
39,16,4,1587153233000
83,23,17,1587153141000
92,30,10,1587153157000
21,28,2,1587153011000
88,10,20,1587153243000
54,23,10,1587153397000
6,20,0,1587153422000
52,28,4,1587153511000
48,28,12,1587153540000
13,21,9,1587153430000
43,22,8,1587153396000
81,30,10,1587153517000
31,17,3,1587153427000
112,16,14,1587153508000
68,31,9,1587153481000
87,31,7,1587153530000
84,22,8,1587153334000
90,34,6,1587153474000
11,21,9,1587153363000
45,23,7,1587153318000
63,23,12,1587153509000
99,28,2,1587153436000
9,16,8,1587153449000
67,19,21,1587153536000
116,25,5,1587153563000
5,33,7,1587153574000
97,23,17,1587153430000
73,19,11,1587153517000
49,21,19,1587153599000
7,23,6,1587153489000
53,27,13,1587153516000
101,16,14,1587153346000
47,36,4,1587153481000
27,5,15,1587153436000
96,25,5,1587153325000
82,14,8,1587153487000
76,36,2,1587153376000
69,20,20,1587153467000
25,13,17,1587153600000
94,33,7,1587153542000
105,30,6,1587153513000
36,35,5,1587153599000
93,39,1,1587153507000
34,1,29,1587153317000
2,11,9,1587153506000
100,15,10,1587153580000
109,15,14,1587153602000
85,27,8,1587153570000
33,1,22,1587153548000
89,27,13,1587153350000
57,8,15,1587153574000
3,16,4,1587153587000
40,19,2,1587153566000
103,36,4,1587153514000
28,20,10,1587153308000
42,8,22,1587153708000
30,15,5,1587153879000
108,33,7,1587153850000
56,23,17,1587153704000
18,23,7,1587153821000
32,7,23,1587153785000
31,17,3,1587153714000
98,35,5,1587153876000
23,22,8,1587153900000
106,32,8,1587153639000
74,9,21,1587153611000
17,10,10,1587153818000
45,21,9,1587153659000
114,21,19,1587153787000
72,18,13,1587153859000
113,31,9,1587153774000
91,8,22,1587153704000
55,30,5,1587153700000
62,34,6,1587153821000
77,19,10,1587153879000
4,17,3,1587153894000
19,22,8,1587153872000
102,27,12,1587153650000
38,15,25,1587153744000
53,27,13,1587153737000
58,25,15,1587153646000
66,24,16,1587153834000
104,37,3,1587153889000
101,15,15,1587153880000
115,8,22,1587153862000
117,29,11,1587153644000
8,19,11,1587153801000
16,13,7,1587153814000
71,37,3,1587153763000
79,27,0,1587153642000
25,14,16,1587153605000
51,28,12,1587153604000
37,19,11,1587153675000
59,18,2,1587153751000
95,24,16,1587153839000
22,7,13,1587153660000
50,31,9,1587153673000
110,39,1,1587153612000
12,13,7,1587153820000
78,27,13,1587153839000
75,35,5,1587153852000
111,26,14,1587153674000
26,9,11,1587153860000
65,25,15,1587153727000
15,13,3,1587153745000
86,29,9,1587153893000
10,14,2,1587153883000
24,14,6,1587153870000
64,27,13,1587153694000
107,33,7,1587153704000
44,24,6,1587153751000
80,30,10,1587153756000
41,13,7,1587153747000
29,6,23,1587153804000
28,19,11,1587153900000
39,16,4,1587153841000
83,23,17,1587153808000
92,30,10,1587153766000
21,28,2,1587153620000
88,10,20,1587153851000
54,23,10,1587154005000
56,25,15,1587154161000
6,20,0,1587154030000
52,29,3,1587154119000
48,27,13,1587154036000
13,21,9,1587154038000
43,21,9,1587154162000
81,30,10,1587154126000
112,17,13,1587154184000
68,31,9,1587154090000
87,31,7,1587154139000
84,22,8,1587153943000
90,34,6,1587154083000
11,21,9,1587153972000
63,23,12,1587154116000
99,28,2,1587154045000
9,16,8,1587154056000
67,19,21,1587154145000
116,25,5,1587154171000
55,30,5,1587154091000
5,33,7,1587154182000
97,23,17,1587154038000
61,21,4,1587153909000
73,18,12,1587153919000
49,20,20,1587154175000
7,23,6,1587154098000
115,8,22,1587153996000
47,36,4,1587154090000
27,5,15,1587154044000
16,12,8,1587154034000
96,25,5,1587153934000
82,14,8,1587154095000
76,35,3,1587154166000
69,20,20,1587154076000
95,23,17,1587154168000
94,33,7,1587154149000
105,30,6,1587154123000
93,39,1,1587154116000
50,31,9,1587154185000
34,1,29,1587153926000
2,12,8,1587154115000
10,15,1,1587154197000
100,15,10,1587154189000
24,13,7,1587153950000
85,28,7,1587154179000
33,1,22,1587154099000
44,24,6,1587153991000
89,27,13,1587153959000
57,8,15,1587154182000
3,16,4,1587154194000
40,19,2,1587154174000
103,36,4,1587154122000
42,8,22,1587154316000
30,15,5,1587154487000
108,33,7,1587154458000
18,23,7,1587154429000
32,7,23,1587154394000
43,21,9,1587154502000
31,18,2,1587154322000
98,35,5,1587154484000
106,32,8,1587154246000
112,16,14,1587154479000
74,9,21,1587154220000
87,31,7,1587154431000
17,10,10,1587154427000
45,21,9,1587154266000
114,21,19,1587154312000
72,18,13,1587154468000
113,31,9,1587154383000
91,8,22,1587154313000
9,16,8,1587154307000
62,34,6,1587154430000
77,19,10,1587154488000
4,17,3,1587154502000
19,22,8,1587154479000
102,27,12,1587154258000
38,16,24,1587154440000
53,28,12,1587154344000
58,23,17,1587154421000
66,24,16,1587154443000
104,37,3,1587154497000
101,15,15,1587154489000
117,29,11,1587154251000
8,19,11,1587154409000
71,37,3,1587154372000
79,27,0,1587154250000
25,14,16,1587154213000
51,27,13,1587154497000
37,19,11,1587154284000
59,18,2,1587154359000
36,36,4,1587154207000
22,7,13,1587154269000
110,39,1,1587154221000
12,13,7,1587154429000
78,27,13,1587154447000
75,35,5,1587154461000
111,26,14,1587154283000
26,9,11,1587154468000
65,25,15,1587154336000
15,13,3,1587154353000
86,29,9,1587154502000
10,15,1,1587154384000
100,15,10,1587154492000
64,27,13,1587154303000
109,15,14,1587154210000
107,33,7,1587154314000
80,30,10,1587154364000
41,13,7,1587154355000
29,6,23,1587154412000
39,16,4,1587154449000
83,24,16,1587154417000
92,30,10,1587154376000
21,28,2,1587154229000
88,10,20,1587154459000
54,23,10,1587154613000
56,25,15,1587154770000
6,20,0,1587154638000
52,29,3,1587154727000
48,27,13,1587154644000
13,21,9,1587154646000
43,21,9,1587154587000
81,30,10,1587154734000
23,22,8,1587154507000
112,15,15,1587154565000
68,31,9,1587154699000
84,22,8,1587154552000
90,34,6,1587154692000
11,21,9,1587154580000
63,23,12,1587154724000
99,28,2,1587154654000
67,19,21,1587154754000
116,25,5,1587154779000
55,30,5,1587154701000
5,33,7,1587154790000
97,24,16,1587154788000
61,21,4,1587154517000
73,18,12,1587154527000
49,20,20,1587154784000
7,23,6,1587154708000
58,22,18,1587154769000
115,9,21,1587154605000
47,36,4,1587154699000
27,5,15,1587154653000
16,12,8,1587154641000
96,25,5,1587154543000
82,14,8,1587154702000
76,35,3,1587154774000
69,20,20,1587154686000
95,23,17,1587154777000
94,33,7,1587154756000
105,30,6,1587154732000
93,39,1,1587154724000
50,32,8,1587154707000
34,1,29,1587154536000
2,12,8,1587154723000
111,25,15,1587154781000
100,14,10,1587154784000
24,13,7,1587154558000
85,28,7,1587154788000
33,2,21,1587154709000
44,25,5,1587154599000
89,27,13,1587154568000
57,8,15,1587154789000
3,16,4,1587154801000
40,19,2,1587154782000
103,36,4,1587154729000
28,19,11,1587154509000
42,4,26,1587212400000
30,18,2,1587212039000
54,23,10,1587212547000
108,35,5,1587212271000
56,22,18,1587212147000
6,16,4,1587212230000
18,22,8,1587212639000
32,22,8,1587212500000
52,27,5,1587212287000
48,32,8,1587212193000
13,21,9,1587212176000
43,23,7,1587212627000
81,29,11,1587212460000
31,6,14,1587212635000
98,37,3,1587212161000
23,22,8,1587212463000
106,34,6,1587212313000
112,15,15,1587212506000
68,28,12,1587212383000
74,7,23,1587212044000
87,28,10,1587212245000
84,29,1,1587212465000
90,32,8,1587212065000
11,21,9,1587212235000
17,11,9,1587212325000
45,20,10,1587212223000
114,20,20,1587212456000
72,20,11,1587212378000
63,24,11,1587212373000
113,31,9,1587212543000
91,22,8,1587212532000
99,28,2,1587212405000
9,12,12,1587212547000
67,21,19,1587212194000
116,25,5,1587212470000
55,31,5,1587212634000
62,36,4,1587212399000
5,35,5,1587212287000
97,27,13,1587212618000
61,16,9,1587212101000
77,15,14,1587212086000
73,24,6,1587212560000
4,17,2,1587212466000
49,23,17,1587212543000
19,22,8,1587212345000
7,23,6,1587212547000
102,28,12,1587212486000
38,15,25,1587212221000
53,31,9,1587212633000
58,21,19,1587212386000
66,27,13,1587212178000
104,37,3,1587212456000
101,19,11,1587212410000
115,10,20,1587212210000
47,37,3,1587212347000
117,30,10,1587212213000
8,19,11,1587212409000
27,3,17,1587212071000
16,11,9,1587212081000
96,26,4,1587212583000
82,14,8,1587212278000
76,28,10,1587212327000
71,36,4,1587212269000
79,19,8,1587212058000
69,28,12,1587212548000
25,13,17,1587212166000
51,34,6,1587212278000
37,18,12,1587212217000
59,9,11,1587212444000
95,20,20,1587212446000
94,34,6,1587212324000
105,30,6,1587212247000
36,40,0,1587212216000
93,40,0,1587212273000
22,3,17,1587212395000
50,36,4,1587212092000
110,28,12,1587212091000
12,14,6,1587212142000
34,16,14,1587212628000
78,27,13,1587212297000
2,8,12,1587212210000
75,29,11,1587212285000
111,27,13,1587212404000
26,7,13,1587212308000
65,24,16,1587212553000
15,5,11,1587212200000
86,27,11,1587212254000
10,14,2,1587212622000
100,12,13,1587212036000
24,17,3,1587212366000
64,25,15,1587212570000
109,14,15,1587212439000
85,32,3,1587212187000
107,37,3,1587212339000
33,19,4,1587212183000
44,27,3,1587212556000
89,27,13,1587212355000
57,8,15,1587212503000
80,31,9,1587212135000
41,15,5,1587212236000
3,19,1,1587212154000
40,19,2,1587212257000
29,2,27,1587212545000
103,37,3,1587212271000
28,25,5,1587212518000
39,11,9,1587212199000
83,22,18,1587212406000
92,28,12,1587212218000
21,26,4,1587212404000
88,12,18,1587212524000
30,18,2,1587212648000
108,34,6,1587212893000
56,22,18,1587212756000
6,16,4,1587212838000
52,27,5,1587212895000
48,32,8,1587212803000
13,21,9,1587212784000
31,7,13,1587212665000
98,37,3,1587212770000
106,34,6,1587212922000
74,7,23,1587212652000
87,28,10,1587212855000
90,32,8,1587212674000
11,21,9,1587212843000
17,11,9,1587212932000
45,20,10,1587212832000
114,20,20,1587212834000
63,24,11,1587212914000
67,21,19,1587212803000
55,31,5,1587212923000
5,35,5,1587212896000
61,16,9,1587212709000
77,16,13,1587212695000
4,17,3,1587212684000
38,17,23,1587212898000
66,27,13,1587212787000
101,19,11,1587212818000
115,10,20,1587212819000
117,30,10,1587212822000
27,3,17,1587212680000
16,11,9,1587212690000
82,15,7,1587212887000
76,29,9,1587212937000
71,36,4,1587212878000
79,19,8,1587212665000
69,27,13,1587212818000
25,13,17,1587212775000
51,34,6,1587212887000
37,18,12,1587212825000
95,19,21,1587212898000
94,34,6,1587212933000
105,30,6,1587212856000
36,40,0,1587212825000
93,40,0,1587212882000
50,36,4,1587212923000
110,28,12,1587212915000
12,14,6,1587212749000
78,27,13,1587212906000
2,8,12,1587212819000
75,30,10,1587212690000
26,7,13,1587212916000
15,5,11,1587212809000
86,27,11,1587212922000
10,14,2,1587212654000
100,12,13,1587212645000
85,32,3,1587212918000
33,20,3,1587212792000
89,25,15,1587212918000
80,31,9,1587212743000
41,15,5,1587212844000
3,19,1,1587212763000
40,19,2,1587212866000
103,37,3,1587212880000
39,11,9,1587212807000
83,21,19,1587212657000
92,28,12,1587212809000
42,4,26,1587213008000
54,22,11,1587212981000
18,22,8,1587213242000
32,23,7,1587213108000
43,23,7,1587213236000
81,29,11,1587213069000
23,22,8,1587213072000
112,15,15,1587213114000
68,28,12,1587212992000
84,29,1,1587213074000
72,18,13,1587213117000
113,31,9,1587213152000
91,22,8,1587213140000
99,28,2,1587213014000
9,11,13,1587213185000
116,25,5,1587213078000
55,31,5,1587213219000
62,36,4,1587213008000
97,26,14,1587213222000
73,24,6,1587213168000
49,25,15,1587213181000
19,23,7,1587212953000
7,23,6,1587213156000
102,28,12,1587213094000
38,19,21,1587213140000
53,31,9,1587213241000
58,21,19,1587212995000
104,37,3,1587213064000
47,37,3,1587212956000
8,20,10,1587213017000
27,2,18,1587213095000
16,11,9,1587213054000
96,26,4,1587213193000
69,31,9,1587213205000
59,9,11,1587213052000
95,17,23,1587213094000
22,3,17,1587213002000
110,28,12,1587212949000
34,15,15,1587213104000
111,27,13,1587213229000
65,24,16,1587213162000
86,27,11,1587213011000
24,17,3,1587213241000
64,25,15,1587213179000
109,14,15,1587213046000
85,32,3,1587213225000
107,37,3,1587212947000
44,27,3,1587213164000
57,8,15,1587213112000
40,19,2,1587213059000
29,2,27,1587213154000
28,25,5,1587213125000
21,26,4,1587213012000
88,12,18,1587213132000
42,3,27,1587213467000
30,18,2,1587213256000
108,34,6,1587213502000
56,22,18,1587213366000
6,16,4,1587213445000
18,23,7,1587213354000
52,27,5,1587213503000
48,32,8,1587213411000
13,21,9,1587213391000
31,8,12,1587213273000
98,37,3,1587213379000
23,21,9,1587213371000
106,34,6,1587213530000
74,7,23,1587213260000
87,28,10,1587213463000
90,32,8,1587213284000
11,21,9,1587213451000
17,11,9,1587213539000
45,20,10,1587213440000
114,29,11,1587213441000
72,18,13,1587213523000
63,25,10,1587213522000
9,10,14,1587213359000
67,21,19,1587213412000
55,31,5,1587213537000
5,35,5,1587213521000
61,16,9,1587213316000
77,16,13,1587213435000
73,23,7,1587213389000
4,18,2,1587213291000
19,22,8,1587213434000
66,27,13,1587213397000
101,20,10,1587213426000
115,10,20,1587213427000
117,30,10,1587213430000
16,11,9,1587213283000
96,26,4,1587213416000
82,15,7,1587213496000
71,36,4,1587213487000
79,19,8,1587213272000
25,13,17,1587213383000
51,34,6,1587213495000
37,17,13,1587213396000
94,34,6,1587213542000
105,30,6,1587213465000
36,40,0,1587213434000
93,40,0,1587213492000
50,36,4,1587213347000
12,14,6,1587213357000
78,27,13,1587213480000
2,8,12,1587213428000
75,31,9,1587213299000
111,27,13,1587213537000
26,7,13,1587213525000
15,5,11,1587213418000
10,15,1,1587213263000
100,12,13,1587213254000
24,17,3,1587213274000
64,26,14,1587213534000
33,18,5,1587213360000
44,25,5,1587213465000
89,25,15,1587213527000
80,31,9,1587213353000
41,15,5,1587213452000
3,19,1,1587213371000
29,1,28,1587213404000
103,37,3,1587213488000
39,11,9,1587213416000
83,21,19,1587213266000
92,29,11,1587213416000
42,3,27,1587218334000
30,18,2,1587218122000
54,22,11,1587218145000
108,37,3,1587218348000
56,23,17,1587217904000
6,15,5,1587217958000
18,26,4,1587218032000
32,22,8,1587218040000
52,27,5,1587218372000
48,29,11,1587218016000
13,21,9,1587218249000
43,22,8,1587218422000
81,29,11,1587217943000
31,2,18,1587218406000
98,37,3,1587218244000
23,20,10,1587218064000
106,25,15,1587217921000
112,18,12,1587218207000
68,30,10,1587217870000
74,11,19,1587217918000
87,28,10,1587218440000
84,30,0,1587218202000
90,30,10,1587217942000
11,21,9,1587218317000
17,11,9,1587217861000
45,20,10,1587218310000
114,28,12,1587218093000
72,14,17,1587217875000
63,23,12,1587217937000
113,30,10,1587217942000
91,20,10,1587218044000
99,28,2,1587217959000
9,11,13,1587218266000
67,23,17,1587218351000
116,27,3,1587217959000
55,32,3,1587218444000
62,36,4,1587217965000
5,34,6,1587218421000
97,32,8,1587218308000
61,17,8,1587218062000
77,12,17,1587218085000
73,28,2,1587218164000
4,19,1,1587218070000
49,20,20,1587218426000
19,17,13,1587218262000
7,25,4,1587217910000
102,28,12,1587217895000
38,18,22,1587218344000
